region_url,lat,lon
https://gadsden.craigslist.org,34.014264,-86.0066386
https://gainesville.craigslist.org,29.6516344,-82.32482619999999
https://galveston.craigslist.org,29.3013479,-94.7976958
https://glensfalls.craigslist.org,43.3095164,-73.6440058
https://goldcountry.craigslist.org,38.7999269,-120.8902974
https://grandforks.craigslist.org,47.9252568,-97.0328547
https://grandisland.craigslist.org,40.9263957,-98.3420118
https://grandrapids.craigslist.org,42.9633599,-85.6680863
https://greatfalls.craigslist.org,47.5052849,-111.3007715
https://greenbay.craigslist.org,44.5133188,-88.0132958
https://greensboro.craigslist.org,36.0726354,-79.7919754
https://greenville.craigslist.org,34.85261759999999,-82.3940104
https://gulfport.craigslist.org,30.3674198,-89.0928155
https://hanford.craigslist.org,36.3274502,-119.6456844
https://harrisburg.craigslist.org,40.2731911,-76.8867008
https://harrisonburg.craigslist.org,38.4495688,-78.8689155
https://hartford.craigslist.org,41.7658043,-72.6733723
https://hattiesburg.craigslist.org,31.3271189,-89.29033919999999
https://helena.craigslist.org,46.5891452,-112.0391057
https://hickory.craigslist.org,35.7344538,-81.3444573
https://hiltonhead.craigslist.org,32.216316,-80.752608
https://holland.craigslist.org,42.7875235,-86.1089301
https://honolulu.craigslist.org,21.3069444,-157.8583333
https://houma.craigslist.org,29.5957696,-90.71953479999999
https://houston.craigslist.org,29.7604267,-95.3698028
https://hudsonvalley.craigslist.org,41.9209018,-73.9612887
https://humboldt.craigslist.org,40.7450055,-123.8695086
https://huntington.craigslist.org,38.4192496,-82.44515400000002
https://huntsville.craigslist.org,34.7303688,-86.5861037
https://imperial.craigslist.org,32.8475528,-115.5694391
https://indianapolis.craigslist.org,39.768403,-86.158068
https://inlandempire.craigslist.org,34.9592083,-116.419389
https://iowacity.craigslist.org,41.6611277,-91.5301683
https://ithaca.craigslist.org,42.4439614,-76.5018807
https://jackson.craigslist.org,32.2987573,-90.1848103
https://jacksontn.craigslist.org,35.6145169,-88.81394689999999
https://jacksonville.craigslist.org,30.3321838,-81.65565099999999
https://janesville.craigslist.org,42.6827885,-89.0187222
https://jerseyshore.craigslist.org,39.9652553,-74.3118212
https://jonesboro.craigslist.org,35.84229670000001,-90.704279
https://joplin.craigslist.org,37.08422710000001,-94.51328099999999
https://juneau.craigslist.org,58.3019444,-134.4197221
https://jxn.craigslist.org,42.245869,-84.40134619999999
https://kalamazoo.craigslist.org,42.2917069,-85.5872286
https://kalispell.craigslist.org,48.1919889,-114.316813
https://kansascity.craigslist.org,39.11553139999999,-94.62678729999999
https://kenai.craigslist.org,60.55444439999999,-151.2583333
https://keys.craigslist.org,25.0273356,-81.5357506
https://killeen.craigslist.org,31.1171194,-97.72779589999999
https://knoxville.craigslist.org,35.9606384,-83.9207392
https://kokomo.craigslist.org,40.486427,-86.13360329999999
https://kpr.craigslist.org,46.2704977,-119.2006416
https://ksu.craigslist.org,37.8826584,-95.7340457
https://lacrosse.craigslist.org,43.8137751,-91.25190169999999
https://lafayette.craigslist.org,30.2240897,-92.0198427
https://lakecharles.craigslist.org,30.2265949,-93.2173758
https://lakecity.craigslist.org,30.1896756,-82.6392899
https://lakeland.craigslist.org,28.0394654,-81.9498042
https://lancaster.craigslist.org,40.0378755,-76.3055144
https://lansing.craigslist.org,42.732535,-84.5555347
https://laredo.craigslist.org,27.5035613,-99.5075519
https://lasalle.craigslist.org,41.3621503,-89.0418249
https://lascruces.craigslist.org,32.3199396,-106.7636538
https://lasvegas.craigslist.org,36.1699412,-115.1398296
https://lawrence.craigslist.org,38.9716689,-95.2352501
https://lawton.craigslist.org,34.6035669,-98.39592909999999
https://lewiston.craigslist.org,46.4004089,-117.001189
https://lexington.craigslist.org,38.0405837,-84.5037164
https://limaohio.craigslist.org,40.742551,-84.1052256
https://lincoln.craigslist.org,40.813616,-96.7025955
https://littlerock.craigslist.org,34.7464809,-92.28959479999999
https://logan.craigslist.org,41.7369803,-111.8338359
https://longisland.craigslist.org,40.789142,-73.13496099999999
https://losangeles.craigslist.org,34.0522342,-118.2436849
https://louisville.craigslist.org,38.2526647,-85.7584557
https://loz.craigslist.org,38.0081906,-92.743853
https://lubbock.craigslist.org,33.5778631,-101.8551665
https://lynchburg.craigslist.org,37.4137536,-79.14224639999999
https://macon.craigslist.org,32.8406946,-83.6324022
https://madison.craigslist.org,43.0730517,-89.4012302
https://maine.craigslist.org,45.253783,-69.4454689
https://mankato.craigslist.org,44.1635775,-93.99939959999999
https://mansfield.craigslist.org,40.75839,-82.5154471
https://marshall.craigslist.org,44.448423,-95.79119159999999
https://martinsburg.craigslist.org,39.4562099,-77.96388689999999
https://masoncity.craigslist.org,43.1535728,-93.20103669999999
https://mattoon.craigslist.org,39.48308970000001,-88.37282549999999
https://mcallen.craigslist.org,26.2034071,-98.23001239999999
https://meadville.craigslist.org,41.6414438,-80.15144839999999
https://medford.craigslist.org,42.3265152,-122.8755949
https://memphis.craigslist.org,35.1495343,-90.0489801
https://mendocino.craigslist.org,39.3076744,-123.7994591
https://merced.craigslist.org,37.3021632,-120.4829677
https://meridian.craigslist.org,32.3643098,-88.703656
https://miami.craigslist.org,25.7616798,-80.1917902
https://milwaukee.craigslist.org,43.0389025,-87.9064736
https://minneapolis.craigslist.org,44.977753,-93.2650108
https://missoula.craigslist.org,46.8721284,-113.9940314
https://mobile.craigslist.org,30.6953657,-88.0398912
https://modesto.craigslist.org,37.6392595,-120.9970014
https://mohave.craigslist.org,35.2143346,-113.7632828
https://monroe.craigslist.org,32.5093109,-92.1193012
https://monroemi.craigslist.org,41.9164343,-83.3977101
https://montana.craigslist.org,46.8796822,-110.3625658
https://monterey.craigslist.org,36.6002378,-121.8946761
https://montgomery.craigslist.org,32.3792233,-86.3077368
https://morgantown.craigslist.org,39.629526,-79.95589679999999
https://moseslake.craigslist.org,47.1301417,-119.2780771
https://muncie.craigslist.org,40.1933767,-85.3863599
https://muskegon.craigslist.org,43.2341813,-86.24839209999999
https://myrtlebeach.craigslist.org,33.6890603,-78.8866943
https://nashville.craigslist.org,36.1626638,-86.7816016
https://nd.craigslist.org,47.5514926,-101.0020119
https://nesd.craigslist.org,45.4839399,-98.4912293
https://newhaven.craigslist.org,41.308274,-72.9278835
https://newjersey.craigslist.org,40.0583238,-74.4056612
https://newlondon.craigslist.org,41.3556539,-72.0995209
https://neworleans.craigslist.org,29.95106579999999,-90.0715323
https://newyork.craigslist.org,40.7127753,-74.0059728
https://nh.craigslist.org,43.1938516,-71.5723953
https://nmi.craigslist.org,37.839293,-122.298217
https://norfolk.craigslist.org,36.8507689,-76.28587259999999
https://northernwi.craigslist.org,44.9472295,-91.3937187
https://northmiss.craigslist.org,34.5106891,-88.63510769999999
https://nwct.craigslist.org,41.7832313,-73.08089559999999
https://nwga.craigslist.org,34.2477021,-85.16535580000001
https://nwks.craigslist.org,39.8287848,-99.8877787
https://ocala.craigslist.org,29.1871986,-82.14009229999999
https://odessa.craigslist.org,31.8456816,-102.3676431
https://ogden.craigslist.org,41.223,-111.9738304
https://okaloosa.craigslist.org,30.57734009999999,-86.6611083
https://oklahomacity.craigslist.org,35.4675602,-97.5164276
https://olympic.craigslist.org,47.0378741,-122.9006951
https://omaha.craigslist.org,41.2619444,-95.8608333
https://oneonta.craigslist.org,42.4528571,-75.0637746
https://onslow.craigslist.org,34.6540094,-77.4701972
https://orangecounty.craigslist.org,33.7174708,-117.8311428
https://oregoncoast.craigslist.org,44.122059,-124.1264994
https://orlando.craigslist.org,28.5383355,-81.3792365
https://outerbanks.craigslist.org,35.5584932,-75.4665158
https://owensboro.craigslist.org,37.7719074,-87.1111676
https://palmsprings.craigslist.org,33.8302961,-116.5452921
https://panamacity.craigslist.org,30.1588129,-85.6602058
https://parkersburg.craigslist.org,39.2667418,-81.56151349999999
https://pennstate.craigslist.org,40.7982133,-77.8599084
https://pensacola.craigslist.org,30.42130899999999,-87.2169149
https://peoria.craigslist.org,40.6936488,-89.5889864
https://philadelphia.craigslist.org,39.9525839,-75.1652215
https://phoenix.craigslist.org,33.4483771,-112.0740373
https://pittsburgh.craigslist.org,40.44062479999999,-79.9958864
https://plattsburgh.craigslist.org,44.6994873,-73.4529124
https://poconos.craigslist.org,41.0700078,-75.4344727
https://porthuron.craigslist.org,42.9708634,-82.42491419999999
https://portland.craigslist.org,45.5051064,-122.6750261
https://potsdam.craigslist.org,44.6697805,-74.9813084
https://prescott.craigslist.org,34.5400242,-112.4685025
https://providence.craigslist.org,41.8239891,-71.4128343
https://provo.craigslist.org,40.2338438,-111.6585337
https://pueblo.craigslist.org,38.2544472,-104.6091409
https://pullman.craigslist.org,46.7297771,-117.1817377
https://quadcities.craigslist.org,41.5067003,-90.51513419999999
https://racine.craigslist.org,42.7261309,-87.78285230000002
https://raleigh.craigslist.org,35.7795897,-78.6381787
https://rapidcity.craigslist.org,44.0805434,-103.2310149
https://reading.craigslist.org,40.3356483,-75.9268747
https://redding.craigslist.org,40.5865396,-122.3916754
https://reno.craigslist.org,39.5296329,-119.8138027
https://richmond.craigslist.org,37.5407246,-77.4360481
https://richmondin.craigslist.org,39.8289369,-84.8902382
https://rmn.craigslist.org,44.9705652,-93.2613295
https://roanoke.craigslist.org,37.2709704,-79.9414266
https://rochester.craigslist.org,43.15657789999999,-77.6088465
https://rockford.craigslist.org,42.2711311,-89.0939952
https://rockies.craigslist.org,39.5956225,-104.8192576
https://roseburg.craigslist.org,43.216505,-123.3417381
https://roswell.craigslist.org,33.3942655,-104.5230242
https://sacramento.craigslist.org,38.5815719,-121.4943996
https://saginaw.craigslist.org,43.4194699,-83.9508068
https://salem.craigslist.org,44.9428975,-123.0350963
https://salina.craigslist.org,38.8402805,-97.61142369999999
https://saltlakecity.craigslist.org,40.7607793,-111.8910474
https://sanangelo.craigslist.org,31.4637723,-100.4370375
https://sanantonio.craigslist.org,29.4241219,-98.49362819999999
https://sandiego.craigslist.org,32.715738,-117.1610838
https://sandusky.craigslist.org,41.4561754,-82.71168209999999
https://sanmarcos.craigslist.org,29.8832749,-97.9413941
https://santabarbara.craigslist.org,34.4208305,-119.6981901
https://santafe.craigslist.org,35.6869752,-105.937799
https://santamaria.craigslist.org,34.9530337,-120.4357191
https://sarasota.craigslist.org,27.3364347,-82.53065269999999
https://savannah.craigslist.org,32.0808989,-81.091203
https://scottsbluff.craigslist.org,41.8666341,-103.6671662
https://scranton.craigslist.org,41.408969,-75.66241219999999
https://sd.craigslist.org,43.9695148,-99.9018131
https://seattle.craigslist.org,47.6062095,-122.3320708
https://seks.craigslist.org,38.60962970000001,-95.2718398
https://semo.craigslist.org,37.3148783,-89.52804379999999
https://sfbay.craigslist.org,37.7922841,-122.3979603
https://sheboygan.craigslist.org,43.7508284,-87.71453
https://shoals.craigslist.org,34.7448112,-87.66752919999999
https://showlow.craigslist.org,34.2542084,-110.0298327
https://shreveport.craigslist.org,32.5251516,-93.7501789
https://sierravista.craigslist.org,31.5455001,-110.2772856
https://siouxcity.craigslist.org,42.4963416,-96.40494079999999
https://siouxfalls.craigslist.org,43.5460223,-96.731265
https://siskiyou.craigslist.org,41.7743261,-122.5770126
https://skagit.craigslist.org,48.4241961,-121.7114362
https://slo.craigslist.org,35.2827524,-120.6596156
https://smd.craigslist.org,43.0418919,-87.9276742
https://southbend.craigslist.org,41.6763545,-86.25198979999999
https://southcoast.craigslist.org,41.7088911,-71.1445267
https://southjersey.craigslist.org,39.3583238,-74.43744099999999
https://spacecoast.craigslist.org,29.5541005,-81.2350972
https://spokane.craigslist.org,47.7544245,-117.5210097
https://springfield.craigslist.org,37.2089572,-93.29229889999999
https://springfieldil.craigslist.org,39.78172130000001,-89.6501481
https://statesboro.craigslist.org,32.4487876,-81.7831674
https://staugustine.craigslist.org,29.9012437,-81.31243409999999
https://stcloud.craigslist.org,45.5579451,-94.16324039999999
https://stgeorge.craigslist.org,37.0965278,-113.5684164
https://stjoseph.craigslist.org,39.7674578,-94.84668099999999
https://stlouis.craigslist.org,38.624514,-90.1506465
https://stockton.craigslist.org,37.9577016,-121.2907796
https://swks.craigslist.org,37.7336499,-100.0192766
https://swmi.craigslist.org,42.270132,-85.6623511
https://swv.craigslist.org,37.77987299999999,-81.1889479
https://swva.craigslist.org,36.6969348,-82.0039213
https://syracuse.craigslist.org,43.0481221,-76.14742439999999
https://tallahassee.craigslist.org,30.4382559,-84.28073289999999
https://tampa.craigslist.org,27.950575,-82.4571776
https://terrehaute.craigslist.org,39.4667034,-87.41390919999999
https://texarkana.craigslist.org,33.4417915,-94.0376881
https://texoma.craigslist.org,36.50502669999999,-101.7829416
https://thumb.craigslist.org,43.7943927,-82.9997272
https://tippecanoe.craigslist.org,40.34697310000001,-86.8220341
https://toledo.craigslist.org,41.6528052,-83.5378674
https://topeka.craigslist.org,39.0473451,-95.67515759999999
https://treasure.craigslist.org,30.4351414,-84.2801365
https://tricities.craigslist.org,36.48167310000001,-82.4077169
https://tucson.craigslist.org,32.2226066,-110.9747108
https://tulsa.craigslist.org,36.1539816,-95.99277500000001
https://tuscaloosa.craigslist.org,33.2098407,-87.56917349999999
https://tuscarawas.craigslist.org,40.3947887,-81.4070577
https://twinfalls.craigslist.org,42.5558381,-114.4700518
https://twintiers.craigslist.org,42.0911045,-76.80021599999999
https://up.craigslist.org,46.5374764,-87.3952109
https://utica.craigslist.org,43.100903,-75.232664
https://valdosta.craigslist.org,30.8327022,-83.2784851
https://ventura.craigslist.org,34.2804923,-119.2945199
https://vermont.craigslist.org,44.5588028,-72.57784149999999
https://victoriatx.craigslist.org,28.8052674,-97.0035982
https://visalia.craigslist.org,36.3302284,-119.2920585
https://waco.craigslist.org,31.549333,-97.1466695
https://washingtondc.craigslist.org,38.9071923,-77.0368707
https://waterloo.craigslist.org,42.492786,-92.34257749999999
https://watertown.craigslist.org,43.9747838,-75.91075649999999
https://wausau.craigslist.org,44.9591352,-89.6301221
https://wenatchee.craigslist.org,47.4234599,-120.3103494
https://westernmass.craigslist.org,42.34535839999999,-72.8988069
https://westky.craigslist.org,37.054032,-88.6587828
https://westmd.craigslist.org,38.8610603,-77.224921
https://westslope.craigslist.org,38.47805570000001,-107.8761171
https://wheeling.craigslist.org,40.0639616,-80.7209149
https://wichita.craigslist.org,37.68717609999999,-97.33005299999999
https://wichitafalls.craigslist.org,33.9137085,-98.4933873
https://williamsport.craigslist.org,41.2411897,-77.00107860000001
https://wilmington.craigslist.org,34.2103894,-77.8868117
https://winchester.craigslist.org,39.1856597,-78.1633341
https://winstonsalem.craigslist.org,36.09985959999999,-80.244216
https://worcester.craigslist.org,42.2625932,-71.8022934
https://wyoming.craigslist.org,43.0759678,-107.2902839
https://yakima.craigslist.org,46.6020711,-120.5058987
https://york.craigslist.org,39.9625984,-76.727745
https://youngstown.craigslist.org,41.0997803,-80.6495194
https://yubasutter.craigslist.org,39.1760275,-121.5370003
https://yuma.craigslist.org,32.6926512,-114.6276916
https://zanesville.craigslist.org,39.9403453,-82.0131924
